"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Quick back","8 Jun 2024, 14:19","8 Jun 2024, 14:54","Cut workout short to watch fatrell play","Iso-Lateral Row (Machine)",,"",1,"normal",80,8,,,
"Quick back","8 Jun 2024, 14:19","8 Jun 2024, 14:54","Cut workout short to watch fatrell play","Iso-Lateral Row (Machine)",,"",2,"normal",80,10,,,
"Quick back","8 Jun 2024, 14:19","8 Jun 2024, 14:54","Cut workout short to watch fatrell play","Iso-Lateral Row (Machine)",,"",3,"normal",80,10,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Extension (Machine)",,"",0,"normal",47,10,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Extension (Machine)",,"",1,"normal",61,10,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Extension (Machine)",,"",2,"normal",68,10,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Extension (Machine)",,"",3,"normal",68,10,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Extension (Machine)",,"",4,"normal",75,7,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Press (Machine)",,"",0,"normal",170,9,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Press (Machine)",,"",1,"normal",200,7,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Press (Machine)",,"",2,"normal",200,9,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Leg Press (Machine)",,"",3,"normal",200,8,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Lying Leg Curl (Machine)",,"",0,"normal",48.5,9,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Lying Leg Curl (Machine)",,"",1,"normal",48.5,10,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Lying Leg Curl (Machine)",,"",2,"normal",46,10,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Lying Leg Curl (Machine)",,"",3,"normal",46,10,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Standing Calf Raise (Machine)",,"",0,"normal",95,12,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Standing Calf Raise (Machine)",,"",1,"normal",100,12,,,
"Legs","5 Jun 2024, 12:43","5 Jun 2024, 13:43","","Standing Calf Raise (Machine)",,"",2,"normal",100,12,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Bench Press (Smith Machine)",,"Dont fk the shoulder up",0,"normal",40,12,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Bench Press (Smith Machine)",,"Dont fk the shoulder up",1,"normal",60,12,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Bench Press (Smith Machine)",,"Dont fk the shoulder up",2,"normal",80,4,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Bench Press (Smith Machine)",,"Dont fk the shoulder up",3,"normal",80,5,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",40,12,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",50,10,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",60,9,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",60,7,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Butterfly (Pec Deck)",,"",0,"normal",65,5,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Butterfly (Pec Deck)",,"",1,"normal",55,13,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Butterfly (Pec Deck)",,"",2,"normal",55,10,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Butterfly (Pec Deck)",,"",3,"normal",55,10,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Triceps Dip",,"",0,"normal",,12,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Triceps Dip",,"",1,"normal",,12,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Triceps Dip",,"",2,"normal",,11,,,
"Chest","4 Jun 2024, 10:17","4 Jun 2024, 11:11","","Triceps Dip",,"",3,"normal",,9,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Seated Incline Curl (Dumbbell)",,"",0,"normal",12.5,11,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Seated Incline Curl (Dumbbell)",,"",1,"normal",12.5,9,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Seated Incline Curl (Dumbbell)",,"",2,"normal",12.5,7,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Seated Incline Curl (Dumbbell)",,"",3,"normal",10,10,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Preacher Curl (Machine)",,"",0,"normal",30,15,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Preacher Curl (Machine)",,"",1,"normal",32,12,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Preacher Curl (Machine)",,"",2,"normal",34.5,11,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Preacher Curl (Machine)",,"",3,"normal",34.5,12,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Triceps Extension (Cable)",,"",0,"normal",12.5,18,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Triceps Extension (Cable)",,"",1,"normal",17.5,13,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Triceps Extension (Cable)",,"",2,"normal",17.5,12,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","Triceps Extension (Cable)",,"",3,"normal",17.5,10,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","T Bar Pushdown",,"",0,"normal",25,12,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","T Bar Pushdown",,"",1,"normal",25,11,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","T Bar Pushdown",,"",2,"normal",25,11,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","T Bar Pushdown",,"",3,"normal",25,8,,,
"Late night workout 🌙","2 Jun 2024, 21:07","2 Jun 2024, 22:09","+5 mins of abs","T Bar Pushdown",,"",4,"dropset",21.25,7,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Bent Over Row (Barbell)",,"Warm up",0,"normal",40,15,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Bent Over Row (Barbell)",,"Warm up",1,"normal",50,12,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Bent Over Row (Barbell)",,"Warm up",2,"normal",50,12,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","T Bar Row",,"",0,"normal",30,15,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","T Bar Row",,"",1,"normal",40,14,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","T Bar Row",,"",2,"normal",50,8,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","T Bar Row",,"",3,"normal",50,10,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Seated Cable Row - Bar Grip",,"",0,"normal",50,10,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Seated Cable Row - Bar Grip",,"",1,"normal",55,10,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Seated Cable Row - Bar Grip",,"",2,"normal",55,10,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Preacher Curl (Machine)",,"",0,"normal",32,12,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Preacher Curl (Machine)",,"",1,"normal",34.5,11,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Preacher Curl (Machine)",,"",2,"normal",34.5,10,,,
"Backnbis","31 May 2024, 11:20","31 May 2024, 12:06","","Preacher Curl (Machine)",,"",3,"normal",27.5,11,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Iso Lateral Bench Press",,"",0,"normal",50,10,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Iso Lateral Bench Press",,"",1,"normal",50,12,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Iso Lateral Bench Press",,"",2,"normal",50,12,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Iso Lateral Bench Press",,"",3,"normal",50,10,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Iso-Lateral Chest Press (Machine)",,"",0,"normal",60,7,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Iso-Lateral Chest Press (Machine)",,"",1,"normal",60,10,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Iso-Lateral Chest Press (Machine)",,"",2,"normal",60,8,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Iso-Lateral Chest Press (Machine)",,"",3,"normal",60,8,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Butterfly (Pec Deck)",,"",0,"normal",47,12,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Butterfly (Pec Deck)",,"",1,"normal",54,12,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Butterfly (Pec Deck)",,"",2,"normal",59,10,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Butterfly (Pec Deck)",,"",3,"normal",59,7,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","T Bar Pushdown",,"No gloves hurts wtf",0,"normal",25,10,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","T Bar Pushdown",,"No gloves hurts wtf",1,"normal",25,8,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","T Bar Pushdown",,"No gloves hurts wtf",2,"normal",20,12,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Triceps Kickback (Cable)",,"",0,"normal",2.5,10,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Triceps Kickback (Cable)",,"",1,"dropset",2.5,10,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Triceps Kickback (Cable)",,"",2,"dropset",2.5,10,,,
"Chest and tri","30 May 2024, 12:17","30 May 2024, 13:05","Cheeky workout waiting for Eileen's class to finish","Triceps Kickback (Cable)",,"",3,"dropset",2.5,10,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Leg Extension (Machine)",,"",0,"normal",55,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Leg Extension (Machine)",,"",1,"normal",55,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Leg Extension (Machine)",,"",2,"normal",55,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Leg Extension (Machine)",,"",3,"normal",55,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Leg Extension (Machine)",,"",4,"normal",55,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Leg Extension (Machine)",,"",5,"normal",55,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Seated Leg Curl (Machine)",,"",0,"normal",40,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Seated Leg Curl (Machine)",,"",1,"normal",40,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Seated Leg Curl (Machine)",,"",2,"normal",40,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Seated Leg Curl (Machine)",,"",3,"normal",40,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Seated Leg Curl (Machine)",,"",4,"normal",,12,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Standing Calf Raise (Smith)",,"",0,"normal",60,16,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Standing Calf Raise (Smith)",,"",1,"normal",60,18,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Standing Calf Raise (Smith)",,"",2,"normal",60,18,,,
"Quick legs","29 May 2024, 09:54","29 May 2024, 10:39","Still ill and now got niggling injuries","Standing Calf Raise (Smith)",,"",3,"normal",60,20,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Shoulder Press (Machine Plates)",,"Iso lateral shoulder press",0,"normal",25,15,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Shoulder Press (Machine Plates)",,"Iso lateral shoulder press",1,"normal",35,15,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Shoulder Press (Machine Plates)",,"Iso lateral shoulder press",2,"normal",35,15,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Shoulder Press (Machine Plates)",,"Iso lateral shoulder press",3,"normal",35,15,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Lateral Raise (Machine)",,"",0,"normal",25,10,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Lateral Raise (Machine)",,"",1,"normal",25,13,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Lateral Raise (Machine)",,"",2,"normal",25,12,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Lateral Raise (Machine)",,"",3,"normal",25,12,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Preacher Curl (Machine)",,"",0,"normal",25,14,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Preacher Curl (Machine)",,"",1,"normal",25,12,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Preacher Curl (Machine)",,"",2,"normal",25,12,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Preacher Curl (Machine)",,"",3,"normal",25,12,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Seated Cable Row - Bar Grip",,"",0,"normal",33,12,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Seated Cable Row - Bar Grip",,"",1,"normal",33,12,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Seated Cable Row - Bar Grip",,"",2,"normal",33,12,,,
"Quick sesh","27 May 2024, 09:23","27 May 2024, 10:01","Sickness begone","Seated Cable Row - Bar Grip",,"",3,"normal",33,12,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Incline Bench Press (Smith Machine)",,"",0,"normal",40,15,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Incline Bench Press (Smith Machine)",,"",1,"normal",60,10,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Incline Bench Press (Smith Machine)",,"",2,"normal",60,13,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Incline Bench Press (Smith Machine)",,"",3,"normal",65,10,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,11,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,10,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12,8,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Seated Incline Curl (Dumbbell)",,"",3,"normal",12,8,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Triceps Dip",,"",0,"normal",,11,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Triceps Dip",,"",1,"normal",,11,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Triceps Dip",,"",2,"normal",,12,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Preacher Curl (Machine)",,"",0,"normal",30,13,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Preacher Curl (Machine)",,"",1,"normal",30,11,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Preacher Curl (Machine)",,"",2,"normal",30,10,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Preacher Curl (Machine)",,"",3,"normal",30,10,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","T Bar Pushdown",,"",0,"normal",25,10,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","T Bar Pushdown",,"",1,"normal",25,10,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","T Bar Pushdown",,"",2,"normal",25,12,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","T Bar Pushdown",,"",3,"normal",25,7,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Triceps Kickback (Cable)",,"",0,"normal",2.5,10,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Triceps Kickback (Cable)",,"",1,"dropset",2.5,8,,,
"Arms","24 May 2024, 13:08","24 May 2024, 14:18","","Triceps Kickback (Cable)",,"",2,"dropset",2.5,7,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Squat (Barbell)",,"",0,"normal",50,10,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Squat (Barbell)",,"",1,"normal",70,6,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Squat (Barbell)",,"",2,"normal",80,6,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Leg Extension (Machine)",,"",0,"normal",55,10,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Leg Extension (Machine)",,"",1,"normal",65,10,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Leg Extension (Machine)",,"",2,"normal",75,8,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Leg Extension (Machine)",,"",3,"normal",75,10,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Leg Press (Machine)",,"",0,"normal",130,12,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Leg Press (Machine)",,"",1,"normal",130,11,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Leg Press (Machine)",,"",2,"normal",130,15,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Seated Leg Curl (Machine)",,"",0,"normal",45,12,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Seated Leg Curl (Machine)",,"",1,"normal",55,6,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Seated Leg Curl (Machine)",,"",2,"normal",55,6,,,
"Legs","23 May 2024, 13:06","23 May 2024, 13:54","","Seated Leg Curl (Machine)",,"",3,"normal",55,6,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Pull Up",,"",0,"normal",,10,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Pull Up",,"",1,"normal",,10,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Pull Up",,"",2,"normal",,8,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Pull Up",,"",3,"normal",,9,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Seated Cable Row - Bar Grip",,"",0,"normal",60,8,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Seated Cable Row - Bar Grip",,"",1,"normal",60,8,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Seated Cable Row - Bar Grip",,"",2,"normal",60,7,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Seated Cable Row - Bar Grip",,"",3,"normal",60,6,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Iso-Lateral Row (Machine)",,"",0,"normal",80,8,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Iso-Lateral Row (Machine)",,"",1,"normal",80,8,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Iso-Lateral Row (Machine)",,"",2,"normal",80,7,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Iso-Lateral Row (Machine)",,"",3,"normal",80,6,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,13,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,12,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Seated Incline Curl (Dumbbell)",,"",2,"normal",12,9,,,
"Back","22 May 2024, 13:03","22 May 2024, 13:57","High weight low rep","Seated Incline Curl (Dumbbell)",,"",3,"normal",12,8,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Bench Press (Barbell)",,"",0,"warmup",20,15,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Bench Press (Barbell)",,"",1,"warmup",40,15,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Bench Press (Barbell)",,"",2,"normal",60,8,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Bench Press (Barbell)",,"",3,"normal",60,10,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Incline Bench Press (Dumbbell)",,"",0,"normal",40,9,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Incline Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Incline Bench Press (Dumbbell)",,"",2,"normal",40,9,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Butterfly (Pec Deck)",,"",0,"normal",54,10,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Butterfly (Pec Deck)",,"",1,"normal",54,9,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Butterfly (Pec Deck)",,"",2,"normal",54,9,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Butterfly (Pec Deck)",,"",3,"normal",54,9,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Seated Chest Flys (Cable)",,"",0,"normal",6.25,10,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Seated Chest Flys (Cable)",,"",1,"normal",8.75,13,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Seated Chest Flys (Cable)",,"",2,"normal",8.75,11,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Seated Chest Flys (Cable)",,"",3,"normal",8.75,11,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","T Bar Pushdown",,"",0,"normal",18.75,12,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","T Bar Pushdown",,"",1,"normal",23.75,11,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","T Bar Pushdown",,"",2,"normal",23.75,11,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Triceps Dip",,"",0,"normal",,8,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Triceps Dip",,"",1,"normal",,10,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Triceps Dip",,"",2,"normal",,10,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Triceps Extension (Machine)",,"",0,"normal",27.5,12,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Triceps Extension (Machine)",,"",1,"normal",34.5,10,,,
"Chest","20 May 2024, 12:44","20 May 2024, 14:01","Northmead kinda real sexy","Triceps Extension (Machine)",,"",2,"normal",34.5,11,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Shoulder Press (Smith Machine)",,"Carlo smith is impossible huh",0,"normal",45,12,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Shoulder Press (Smith Machine)",,"Carlo smith is impossible huh",1,"normal",45,12,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Shoulder Press (Smith Machine)",,"Carlo smith is impossible huh",2,"failure",45,12,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Shoulder Press (Smith Machine)",,"Carlo smith is impossible huh",3,"failure",45,11,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Lateral Raise (Dumbbell)",0,"",0,"normal",10,15,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Lateral Raise (Dumbbell)",0,"",1,"normal",10,15,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Lateral Raise (Dumbbell)",0,"",2,"normal",10,14,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Lateral Raise (Dumbbell)",0,"",3,"normal",10,10,,,
"Morning workout ☀️","14 May 2024, 11:00","14 May 2024, 12:09","","Shrug (Barbell)",0,"",0,"normal",60,15,,,
